election,geography_id,geography_type,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
K22,stat2011:50000412,statistical_area,stat2011:50000412,2011,50000412,412,loc:5000,5000,תל אביב -יפו,6,6,3749,2616,2608,8,פה,1398,379,1019,0.536043,214,10,16,0,1,0,2,89,0,1,0,0,0,0,0,19,97,379,359,0,0,0,1398,1,0,0,0,0,0,0,0,22
K22,stat2011:50000413,statistical_area,stat2011:50000413,2011,50000413,413,loc:5000,5000,תל אביב -יפו,6,6,3645,2429,2420,9,פה,1305,450,855,0.539256,216,12,19,0,2,0,0,61,0,0,0,0,0,0,0,8,91,240,450,0,0,0,1305,0,1,0,0,0,0,0,0,15
K22,stat2011:50000414,statistical_area,stat2011:50000414,2011,50000414,414,loc:5000,5000,תל אביב -יפו,3,3,1697,1131,1129,2,פה,607,258,349,0.537644,86,6,16,0,0,0,0,25,0,0,0,0,0,0,0,2,27,99,258,0,0,0,607,0,0,0,0,0,0,0,0,3
K22,stat2011:50000415,statistical_area,stat2011:50000415,2011,50000415,415,loc:5000,5000,תל אביב -יפו,6,6,3922,2604,2595,9,פה,1300,592,708,0.500963,191,26,34,1,1,0,2,77,0,3,0,0,0,0,0,8,92,259,592,0,0,0,1300,0,0,0,0,0,0,0,0,9
K22,stat2011:50000421,statistical_area,stat2011:50000421,2011,50000421,421,loc:5000,5000,תל אביב -יפו,5,5,2871,1912,1911,1,פה,1054,364,690,0.551544,151,11,20,0,0,0,2,63,0,0,0,0,0,0,0,2,63,171,364,0,0,0,1054,0,0,0,0,0,1,0,1,8
K22,stat2011:50000422,statistical_area,stat2011:50000422,2011,50000422,422,loc:5000,5000,תל אביב -יפו,5,5,3008,2108,2102,6,פה,1062,403,659,0.505233,155,34,29,0,1,0,1,83,0,1,0,0,0,0,0,7,81,231,403,0,0,0,1062,0,0,0,0,1,0,0,3,10
K22,stat2011:50000423,statistical_area,stat2011:50000423,2011,50000423,423,loc:5000,5000,תל אביב -יפו,5,5,3084,2070,2060,10,פה,1085,324,761,0.526699,134,30,6,0,1,0,0,88,1,0,0,0,0,0,0,5,81,324,278,0,0,0,1085,0,0,0,0,1,0,0,1,25
K22,stat2011:50000424,statistical_area,stat2011:50000424,2011,50000424,424,loc:5000,5000,תל אביב -יפו,2,2,1147,760,758,2,פה,407,140,267,0.536939,65,3,4,1,1,0,1,27,0,0,0,0,0,0,0,1,19,85,140,0,0,0,407,1,0,0,0,0,0,0,0,3
K22,stat2011:50000427,statistical_area,stat2011:50000427,2011,50000427,427,loc:5000,5000,תל אביב -יפו,6,6,3706,2424,2417,7,פה,1170,453,717,0.484071,208,21,15,0,0,0,1,87,0,0,0,0,0,0,0,11,125,306,453,1,0,0,1170,0,1,1,0,0,1,1,2,13
K22,stat2011:50000431,statistical_area,stat2011:50000431,2011,50000431,431,loc:5000,5000,תל אביב -יפו,2,2,1234,852,851,1,פה,433,179,254,0.508813,75,11,12,0,0,0,0,37,0,0,0,0,0,0,0,7,22,71,179,0,0,0,433,0,0,0,0,0,0,0,0,4
K22,stat2011:50000432,statistical_area,stat2011:50000432,2011,50000432,432,loc:5000,5000,תל אביב -יפו,6,6,3670,2584,2575,9,פה,1279,601,678,0.496699,224,21,27,1,0,0,0,66,1,1,0,0,0,0,0,14,85,241,601,0,0,0,1279,1,0,0,0,1,0,0,3,9
K22,stat2011:50000433,statistical_area,stat2011:50000433,2011,50000433,433,loc:5000,5000,תל אביב -יפו,1,1,688,446,445,1,פה,223,108,115,0.501124,42,4,6,0,0,0,1,21,0,0,0,0,0,0,0,1,6,31,108,0,0,0,223,0,1,0,0,0,0,0,0,1
K22,stat2011:50000436,statistical_area,stat2011:50000436,2011,50000436,436,loc:5000,5000,תל אביב -יפו,10,10,5877,3778,3764,14,פה,1860,820,1040,0.494155,340,18,63,0,0,0,0,150,0,2,0,0,0,0,0,8,126,358,820,0,0,0,1860,1,1,0,0,1,0,0,3,13
K22,stat2011:50000437,statistical_area,stat2011:50000437,2011,50000437,437,loc:5000,5000,תל אביב -יפו,4,4,2201,1463,1461,2,פה,739,395,344,0.505818,56,3,6,0,1,0,1,50,0,0,0,0,0,0,0,4,89,395,97,1,0,0,739,0,0,0,0,1,0,0,1,17
K22,stat2011:50000511,statistical_area,stat2011:50000511,2011,50000511,511,loc:5000,5000,תל אביב -יפו,3,3,1958,579,577,2,פה,247,131,116,0.428076,37,5,7,0,0,0,0,18,0,0,0,0,0,0,0,7,42,131,70,0,0,0,247,0,1,0,0,0,0,0,0,12
K22,stat2011:50000512,statistical_area,stat2011:50000512,2011,50000512,512,loc:5000,5000,תל אביב -יפו,4,4,2782,1270,1261,9,פה,613,229,384,0.486122,89,5,17,0,1,0,1,21,0,0,0,1,0,0,0,2,53,210,229,0,0,0,613,2,0,0,0,1,0,0,0,16
K22,stat2011:50000513,statistical_area,stat2011:50000513,2011,50000513,513,loc:5000,5000,תל אביב -יפו,4,4,2418,1395,1392,3,פה,571,377,194,0.410201,118,12,39,0,0,0,2,30,0,2,0,1,0,0,0,9,37,175,377,0,0,0,571,1,2,0,0,1,0,1,1,13
K22,stat2011:50000514,statistical_area,stat2011:50000514,2011,50000514,514,loc:5000,5000,תל אביב -יפו,4,4,2821,1669,1667,2,פה,736,382,354,0.441512,130,12,35,0,0,0,1,46,0,1,2,0,0,0,0,25,56,224,382,0,0,0,736,0,0,0,0,0,0,0,0,17
K22,stat2011:50000515,statistical_area,stat2011:50000515,2011,50000515,515,loc:5000,5000,תל אביב -יפו,5,5,3282,2125,2121,4,פה,933,592,341,0.439887,209,34,54,0,0,0,4,32,0,0,1,0,0,0,0,14,52,188,592,0,0,0,933,1,1,0,0,0,0,0,0,6
K22,stat2011:50000516,statistical_area,stat2011:50000516,2011,50000516,516,loc:5000,5000,תל אביב -יפו,11,11,6973,4248,4243,5,פה,1921,1113,808,0.452746,375,53,98,1,1,0,4,60,0,5,0,0,0,0,0,19,107,450,1113,1,0,0,1921,2,0,0,0,1,2,0,0,30
K22,stat2011:50000517,statistical_area,stat2011:50000517,2011,50000517,517,loc:5000,5000,תל אביב -יפו,4,4,2607,1688,1687,1,פה,765,460,305,0.453468,151,23,42,0,1,0,0,31,0,1,0,0,0,0,0,0,53,144,460,0,0,0,765,0,0,0,0,0,0,0,0,16
K22,stat2011:50000521,statistical_area,stat2011:50000521,2011,50000521,521,loc:5000,5000,תל אביב -יפו,4,4,2282,899,894,5,פה,362,175,187,0.404922,87,5,14,0,1,0,0,21,0,2,0,0,0,0,0,11,38,162,175,0,0,0,362,1,0,0,0,0,0,0,0,15
K22,stat2011:50000522,statistical_area,stat2011:50000522,2011,50000522,522,loc:5000,5000,תל אביב -יפו,4,4,2259,1017,1017,0,פה,380,260,120,0.373648,80,14,14,0,0,0,1,29,0,1,0,0,0,0,0,9,38,260,141,0,0,0,380,0,2,0,0,0,0,0,0,48
K22,stat2011:50000523,statistical_area,stat2011:50000523,2011,50000523,523,loc:5000,5000,תל אביב -יפו,3,3,2025,1047,1043,4,פה,415,220,195,0.397891,89,2,12,0,0,0,1,21,0,1,0,0,0,0,0,14,31,220,205,0,0,0,415,0,0,0,1,1,0,0,2,28
K22,stat2011:50000533,statistical_area,stat2011:50000533,2011,50000533,533,loc:5000,5000,תל אביב -יפו,7,7,4802,2545,2539,6,פה,1003,557,446,0.395037,183,21,37,0,0,0,1,67,1,2,0,0,0,0,0,28,83,557,435,0,1,0,1003,2,4,0,0,1,0,0,0,113
K22,stat2011:50000541,statistical_area,stat2011:50000541,2011,50000541,541,loc:5000,5000,תל אביב -יפו,2,2,1563,854,853,1,פה,349,206,143,0.409144,65,14,18,1,0,0,2,20,0,0,0,0,0,0,1,6,26,122,206,0,0,0,349,0,1,0,0,0,0,0,2,20
K22,stat2011:50000542,statistical_area,stat2011:50000542,2011,50000542,542,loc:5000,5000,תל אביב -יפו,4,4,2384,1431,1426,5,פה,667,362,305,0.467742,101,33,29,0,0,0,0,26,0,2,0,1,0,0,0,8,40,141,362,0,0,0,667,1,0,0,0,0,0,0,0,15
K22,stat2011:50000554,statistical_area,stat2011:50000554,2011,50000554,554,loc:5000,5000,תל אביב -יפו,9,9,5695,3197,3191,6,פה,1509,737,772,0.472893,272,49,77,1,1,0,3,47,1,3,1,1,0,0,1,16,124,319,737,0,0,0,1509,0,3,0,1,0,0,1,0,24
K22,stat2011:50000611,statistical_area,stat2011:50000611,2011,50000611,611,loc:5000,5000,תל אביב -יפו,5,5,3274,2156,2151,5,פה,831,674,157,0.386332,208,102,81,0,0,0,2,25,0,2,0,0,0,0,0,9,47,146,674,0,0,0,831,1,1,0,2,0,0,0,0,20
K22,stat2011:50000612,statistical_area,stat2011:50000612,2011,50000612,612,loc:5000,5000,תל אביב -יפו,9,9,5732,3579,3575,4,פה,1651,896,755,0.461818,342,31,81,1,1,0,4,81,0,0,0,0,0,0,0,12,98,355,896,0,0,0,1651,1,1,0,2,1,0,0,0,17
K22,stat2011:50000613,statistical_area,stat2011:50000613,2011,50000613,613,loc:5000,5000,תל אביב -יפו,2,2,1441,1140,1137,3,פה,647,173,474,0.569041,76,2,5,0,0,0,1,28,0,2,0,0,0,0,0,0,49,149,173,0,0,0,647,0,0,0,0,0,0,0,0,5
K22,stat2011:50000626,statistical_area,stat2011:50000626,2011,50000626,626,loc:5000,5000,תל אביב -יפו,4,4,2219,1406,1404,2,פה,733,201,532,0.52208,99,11,12,0,1,0,1,37,0,3,0,0,0,0,0,7,93,195,201,0,0,0,733,1,0,0,0,1,0,0,1,8
K22,stat2011:50000711,statistical_area,stat2011:50000711,2011,50000711,711,loc:5000,5000,תל אביב -יפו,3,3,2030,1084,1078,6,פה,409,253,156,0.379406,92,4,67,0,1,0,0,17,0,6,0,0,0,0,1,5,72,135,253,0,0,0,409,1,2,0,1,1,1,0,0,10
K22,stat2011:50000712,statistical_area,stat2011:50000712,2011,50000712,712,loc:5000,5000,תל אביב -יפו,3,3,2276,1363,1349,14,פה,574,342,232,0.4255,116,3,49,0,0,0,2,32,0,1,0,0,0,0,0,3,39,166,342,1,0,0,574,0,1,0,0,0,1,0,0,19
K22,stat2011:50000715,statistical_area,stat2011:50000715,2011,50000715,715,loc:5000,5000,תל אביב -יפו,1,1,768,548,545,3,פה,222,114,108,0.407339,35,2,41,0,0,0,0,17,0,0,1,0,0,0,0,2,30,114,70,0,0,0,222,0,0,0,0,1,1,0,0,9
K22,stat2011:50000721,statistical_area,stat2011:50000721,2011,50000721,721,loc:5000,5000,תל אביב -יפו,4,4,2483,1221,1212,9,ודעם,473,380,93,0.390264,70,1,473,1,0,0,0,4,0,2,2,0,0,0,1,1,21,63,183,0,0,0,380,0,1,0,1,0,1,2,0,5
K22,stat2011:50000723,statistical_area,stat2011:50000723,2011,50000723,723,loc:5000,5000,תל אביב -יפו,1,1,759,359,352,7,ודעם,243,48,195,0.690341,20,0,243,0,0,0,0,1,0,0,0,0,0,0,0,2,1,8,26,0,0,0,48,1,0,0,0,0,0,0,0,2
K22,stat2011:50000724,statistical_area,stat2011:50000724,2011,50000724,724,loc:5000,5000,תל אביב -יפו,2,2,1447,682,676,6,ודעם,416,91,325,0.615385,24,0,416,0,0,0,0,4,0,0,1,0,0,0,1,0,40,35,59,0,0,0,91,0,0,0,2,0,0,1,0,2
K22,stat2011:50000725,statistical_area,stat2011:50000725,2011,50000725,725,loc:5000,5000,תל אביב -יפו,3,3,2301,1201,1189,12,ודעם,698,212,486,0.587048,61,0,698,0,1,0,0,16,0,0,0,1,0,0,0,7,8,68,100,1,0,0,212,0,1,1,1,0,0,3,0,10
K22,stat2011:50000731,statistical_area,stat2011:50000731,2011,50000731,731,loc:5000,5000,תל אביב -יפו,5,5,3437,1807,1802,5,פה,686,426,260,0.380688,146,6,301,0,1,0,1,20,0,2,2,0,0,0,0,12,40,145,426,0,0,0,686,0,1,0,0,1,0,2,1,9
K22,stat2011:50000732,statistical_area,stat2011:50000732,2011,50000732,732,loc:5000,5000,תל אביב -יפו,5,5,3597,1956,1944,12,ודעם,854,422,432,0.4393,122,4,854,0,2,0,0,19,0,3,1,0,0,0,3,11,27,157,290,0,1,0,422,0,0,1,0,0,0,0,0,27
K22,stat2011:50000733,statistical_area,stat2011:50000733,2011,50000733,733,loc:5000,5000,תל אביב -יפו,3,3,1582,955,947,8,ודעם,391,213,178,0.412883,67,2,391,0,0,0,0,8,0,0,0,0,1,0,0,4,13,89,148,0,0,0,213,0,1,0,1,0,0,0,0,9
K22,stat2011:50000734,statistical_area,stat2011:50000734,2011,50000734,734,loc:5000,5000,תל אביב -יפו,4,4,2723,1413,1399,14,ודעם,813,216,597,0.581129,74,1,813,0,1,0,0,25,0,1,0,0,0,0,1,4,35,108,103,1,0,0,216,0,0,2,0,0,0,1,0,13
K22,stat2011:50000735,statistical_area,stat2011:50000735,2011,50000735,735,loc:5000,5000,תל אביב -יפו,5,5,2527,1240,1223,17,מחל,414,206,208,0.338512,49,10,185,0,1,0,1,29,1,2,2,2,0,0,1,19,161,414,40,1,1,0,206,2,4,0,0,1,0,0,0,91
K22,stat2011:50000736,statistical_area,stat2011:50000736,2011,50000736,736,loc:5000,5000,תל אביב -יפו,8,8,4742,2461,2450,11,מחל,920,496,424,0.37551,91,13,318,0,0,0,0,37,0,3,0,0,1,0,0,19,273,920,74,3,2,0,496,0,4,0,0,3,1,2,0,190
K22,stat2011:50000743,statistical_area,stat2011:50000743,2011,50000743,743,loc:5000,5000,תל אביב -יפו,4,4,2347,1412,1400,12,מחל,544,442,102,0.388571,55,10,4,0,0,0,0,35,0,0,0,1,0,0,0,33,71,544,27,0,0,0,177,0,0,0,0,1,0,0,0,442
K22,stat2011:50000744,statistical_area,stat2011:50000744,2011,50000744,744,loc:5000,5000,תל אביב -יפו,7,7,4019,2525,2493,32,מחל,1106,719,387,0.443642,66,25,8,2,0,0,1,75,0,4,0,1,1,0,0,39,104,1106,31,1,1,0,306,0,1,0,0,0,0,0,2,719
K22,stat2011:50000745,statistical_area,stat2011:50000745,2011,50000745,745,loc:5000,5000,תל אביב -יפו,5,5,3340,1753,1746,7,פה,433,390,43,0.247995,111,7,390,0,0,0,2,53,0,4,0,0,0,0,3,19,70,376,182,1,1,0,433,0,1,0,0,1,0,0,0,92
K22,stat2011:50000746,statistical_area,stat2011:50000746,2011,50000746,746,loc:5000,5000,תל אביב -יפו,5,5,3441,1761,1740,21,מחל,670,341,329,0.385057,67,13,123,0,2,0,0,41,0,1,0,1,1,0,1,19,214,670,40,2,0,0,341,0,9,1,2,4,3,2,2,181
K22,stat2011:50000747,statistical_area,stat2011:50000747,2011,50000747,747,loc:5000,5000,תל אביב -יפו,3,3,1582,887,877,10,מחל,281,200,81,0.32041,30,4,38,0,0,0,0,14,0,2,0,0,1,0,0,12,150,281,33,0,0,0,200,1,0,0,0,0,0,0,0,111
K22,stat2011:50000748,statistical_area,stat2011:50000748,2011,50000748,748,loc:5000,5000,תל אביב -יפו,5,5,3334,1693,1682,11,מחל,419,360,59,0.249108,97,15,328,0,1,0,1,28,0,1,0,0,0,0,3,10,83,419,192,0,0,0,360,0,0,0,0,3,2,0,0,139
K22,stat2011:50000811,statistical_area,stat2011:50000811,2011,50000811,811,loc:5000,5000,תל אביב -יפו,4,4,2408,1353,1349,4,פה,550,384,166,0.407709,124,4,32,0,1,0,0,28,0,1,0,0,0,0,0,4,42,159,384,2,0,0,550,0,1,0,0,0,0,0,1,16
K22,stat2011:50000812,statistical_area,stat2011:50000812,2011,50000812,812,loc:5000,5000,תל אביב -יפו,7,7,4394,2629,2619,10,פה,1167,606,561,0.44559,233,4,81,3,0,0,4,53,0,2,0,0,1,0,0,19,91,318,606,1,0,0,1167,0,4,0,0,0,0,1,0,31
K22,stat2011:50000813,statistical_area,stat2011:50000813,2011,50000813,813,loc:5000,5000,תל אביב -יפו,3,3,2311,1364,1357,7,פה,572,361,211,0.421518,117,9,42,0,0,0,1,26,1,2,0,0,0,0,1,8,49,146,361,0,0,0,572,1,2,0,0,0,0,0,0,19
K22,stat2011:50000814,statistical_area,stat2011:50000814,2011,50000814,814,loc:5000,5000,תל אביב -יפו,6,6,3878,1661,1650,11,פה,503,345,158,0.304848,158,12,85,0,0,0,1,36,1,4,1,1,0,0,0,30,64,345,333,0,0,0,503,1,4,0,1,2,0,0,0,68
K22,stat2011:50000815,statistical_area,stat2011:50000815,2011,50000815,815,loc:5000,5000,תל אביב -יפו,5,5,3254,1072,1067,5,פה,373,262,111,0.349578,71,14,32,0,0,0,0,24,0,1,0,0,1,0,0,17,66,262,171,0,0,0,373,0,1,0,0,3,0,0,0,31
K22,stat2011:50000822,statistical_area,stat2011:50000822,2011,50000822,822,loc:5000,5000,תל אביב -יפו,2,2,1312,707,706,1,מרצ,174,168,6,0.246459,58,9,36,1,0,0,0,14,0,0,0,0,0,0,0,20,16,168,174,0,0,0,142,0,0,0,0,0,0,0,0,68
K22,stat2011:50000823,statistical_area,stat2011:50000823,2011,50000823,823,loc:5000,5000,תל אביב -יפו,2,2,1354,800,788,12,מחל,313,129,184,0.397208,45,11,9,1,1,0,1,62,0,0,0,0,0,0,0,23,25,313,57,0,0,0,111,0,0,0,0,0,0,0,0,129
K22,stat2011:50000824,statistical_area,stat2011:50000824,2011,50000824,824,loc:5000,5000,תל אביב -יפו,4,4,2418,1355,1343,12,מחל,422,308,114,0.314222,112,37,39,1,1,0,0,29,0,3,0,0,0,0,0,26,26,422,146,1,0,0,190,1,1,0,0,0,0,0,0,308
K22,stat2011:50000826,statistical_area,stat2011:50000826,2011,50000826,826,loc:5000,5000,תל אביב -יפו,3,3,1680,818,816,2,פה,302,201,101,0.370098,58,2,49,0,0,0,0,20,0,0,0,0,1,0,0,3,31,129,201,0,0,0,302,2,1,0,1,0,0,0,1,15
K22,stat2011:50000832,statistical_area,stat2011:50000832,2011,50000832,832,loc:5000,5000,תל אביב -יפו,5,5,3375,2227,2210,17,מחל,935,441,494,0.423077,132,25,20,1,0,0,0,58,0,3,0,0,0,0,0,28,88,935,135,0,1,0,335,2,0,0,2,1,0,1,2,441
K22,stat2011:50000833,statistical_area,stat2011:50000833,2011,50000833,833,loc:5000,5000,תל אביב -יפו,7,7,4206,2664,2645,19,מחל,1141,710,431,0.43138,119,45,31,0,0,0,0,75,0,3,0,0,0,0,0,75,50,1141,81,1,0,0,307,2,1,0,2,0,1,0,1,710
K22,stat2011:50000911,statistical_area,stat2011:50000911,2011,50000911,911,loc:5000,5000,תל אביב -יפו,11,11,7202,5233,5224,9,פה,2636,1019,1617,0.504594,425,83,31,2,0,0,2,270,0,5,0,0,0,0,0,45,215,1019,420,0,1,0,2636,1,1,0,0,0,1,0,0,67
K22,stat2011:50000914,statistical_area,stat2011:50000914,2011,50000914,914,loc:5000,5000,תל אביב -יפו,1,1,697,542,542,0,פה,296,85,211,0.546125,38,3,2,0,0,0,0,13,0,0,0,0,0,0,0,5,23,71,85,0,0,0,296,0,0,0,0,0,0,0,0,6
K22,stat2011:50000915,statistical_area,stat2011:50000915,2011,50000915,915,loc:5000,5000,תל אביב -יפו,4,4,2646,1787,1785,2,פה,617,453,164,0.345658,171,15,19,1,0,0,3,42,0,1,0,0,0,0,0,28,60,453,286,0,0,0,617,1,0,0,0,1,0,0,1,86
K22,stat2011:50000916,statistical_area,stat2011:50000916,2011,50000916,916,loc:5000,5000,תל אביב -יפו,3,3,1772,1227,1224,3,פה,387,386,1,0.316176,108,10,16,0,0,0,0,25,0,0,0,0,0,0,0,18,30,386,151,0,0,0,387,1,0,0,0,0,0,1,3,88
K22,stat2011:50000921,statistical_area,stat2011:50000921,2011,50000921,921,loc:5000,5000,תל אביב -יפו,7,7,4014,2587,2575,12,פה,866,812,54,0.336311,199,35,11,0,0,0,3,93,1,1,0,0,0,0,1,40,127,812,160,0,0,0,866,0,0,0,0,0,0,1,1,224
K22,stat2011:50000922,statistical_area,stat2011:50000922,2011,50000922,922,loc:5000,5000,תל אביב -יפו,3,3,1847,1243,1238,5,פה,472,312,160,0.38126,105,11,9,1,0,0,1,36,0,0,0,1,0,0,0,18,66,312,115,1,0,0,472,0,0,0,0,0,0,1,0,89
K22,stat2011:50000923,statistical_area,stat2011:50000923,2011,50000923,923,loc:5000,5000,תל אביב -יפו,2,2,1036,658,655,3,מחל,241,139,102,0.367939,62,21,0,0,0,0,1,24,1,1,0,0,0,0,0,20,33,241,31,0,0,0,139,0,0,0,0,0,0,0,0,81
K22,stat2011:50000924,statistical_area,stat2011:50000924,2011,50000924,924,loc:5000,5000,תל אביב -יפו,2,2,1094,720,717,3,מחל,345,133,212,0.481172,39,10,2,1,0,0,2,24,0,3,0,0,0,0,0,16,28,345,7,2,0,0,105,0,0,0,0,0,0,0,0,133
K22,stat2011:50000925,statistical_area,stat2011:50000925,2011,50000925,925,loc:5000,5000,תל אביב -יפו,7,7,4186,2528,2510,18,מחל,1086,517,569,0.432669,125,50,12,0,0,0,0,82,0,1,0,0,1,0,1,57,94,1086,87,1,0,0,517,0,4,1,0,0,0,0,0,391
K22,stat2011:50000926,statistical_area,stat2011:50000926,2011,50000926,926,loc:5000,5000,תל אביב -יפו,4,4,2296,1511,1506,5,מחל,512,417,95,0.339973,133,22,13,0,0,0,2,39,0,0,0,0,0,0,0,15,52,512,113,0,0,0,417,0,0,0,1,0,0,0,1,186
K22,stat2011:50000927,statistical_area,stat2011:50000927,2011,50000927,927,loc:5000,5000,תל אביב -יפו,8,8,4500,2987,2977,10,מחל,929,749,180,0.312059,237,65,20,1,0,0,1,147,1,4,0,1,0,0,0,66,107,929,222,0,0,0,749,0,1,0,2,0,0,0,4,420
K22,stat2011:50000928,statistical_area,stat2011:50000928,2011,50000928,928,loc:5000,5000,תל אביב -יפו,1,1,496,262,261,1,פה,83,76,7,0.318008,21,4,2,0,0,0,0,3,0,0,0,0,0,0,0,2,13,76,25,1,0,0,83,0,0,0,0,0,0,0,2,29
K22,stat2011:50000929,statistical_area,stat2011:50000929,2011,50000929,929,loc:5000,5000,תל אביב -יפו,6,6,3300,2062,2035,27,מחל,836,431,405,0.410811,114,37,17,0,1,0,2,70,0,4,0,0,0,0,0,52,107,836,119,0,0,0,431,1,1,0,0,2,0,0,0,241
K22,stat2011:50000931,statistical_area,stat2011:50000931,2011,50000931,931,loc:5000,5000,תל אביב -יפו,2,2,1181,503,499,4,מחל,233,104,129,0.466934,31,7,1,0,0,0,0,11,0,0,0,0,0,0,0,16,29,233,12,0,0,0,104,0,0,0,0,1,0,0,0,54
K22,stat2011:50000933,statistical_area,stat2011:50000933,2011,50000933,933,loc:5000,5000,תל אביב -יפו,5,5,3254,2007,1995,12,מחל,916,441,475,0.459148,89,51,6,0,0,0,0,73,0,1,0,0,0,0,0,56,76,916,50,0,0,0,235,0,0,0,0,1,0,0,0,441
K22,stat2011:50000934,statistical_area,stat2011:50000934,2011,50000934,934,loc:5000,5000,תל אביב -יפו,7,7,3955,2207,2189,18,מחל,1037,425,612,0.473732,62,50,9,1,1,0,0,69,1,0,0,1,0,0,0,56,111,1037,62,1,1,0,297,0,4,0,0,0,0,1,0,425
K22,stat2011:50000935,statistical_area,stat2011:50000935,2011,50000935,935,loc:5000,5000,תל אביב -יפו,4,4,1679,853,848,5,מחל,416,136,280,0.490566,42,12,8,0,0,0,0,37,0,2,0,0,0,0,0,15,42,416,26,1,1,0,107,0,1,0,0,0,0,1,1,136
K22,stat2011:50000936,statistical_area,stat2011:50000936,2011,50000936,936,loc:5000,5000,תל אביב -יפו,1,1,737,434,432,2,מחל,198,86,112,0.458333,16,2,3,0,0,0,0,9,0,0,0,0,0,0,0,10,25,198,18,0,0,0,86,0,0,0,0,0,0,0,0,65
K22,stat2011:50000937,statistical_area,stat2011:50000937,2011,50000937,937,loc:5000,5000,תל אביב -יפו,9,9,5856,3511,3491,20,מחל,1555,530,1025,0.445431,111,161,4,2,1,0,2,113,2,4,1,0,0,0,1,78,389,1555,64,1,0,0,530,0,1,0,1,1,0,0,0,469
K22,stat2011:50000941,statistical_area,stat2011:50000941,2011,50000941,941,loc:5000,5000,תל אביב -יפו,1,1,603,439,437,2,מחל,189,108,81,0.432494,14,8,0,0,1,0,0,14,0,0,0,0,0,0,0,6,25,189,10,0,0,0,61,0,0,0,0,0,0,0,1,108
K22,stat2011:50000942,statistical_area,stat2011:50000942,2011,50000942,942,loc:5000,5000,תל אביב -יפו,15,15,8684,5501,5467,34,מחל,2384,1020,1364,0.436071,204,103,5,0,0,0,2,182,2,5,0,0,0,0,1,102,517,2384,99,2,0,0,1020,0,2,0,0,0,0,2,4,831
K22,stat2011:50000945,statistical_area,stat2011:50000945,2011,50000945,945,loc:5000,5000,תל אביב -יפו,6,6,4049,2629,2627,2,מחל,1146,491,655,0.436239,138,68,3,0,2,0,2,121,0,3,0,0,0,0,1,64,192,1146,53,1,0,0,491,0,1,0,0,0,1,0,3,337
K22,stat2011:50000946,statistical_area,stat2011:50000946,2011,50000946,946,loc:5000,5000,תל אביב -יפו,2,2,1165,713,709,4,מחל,268,165,103,0.377997,38,6,3,0,0,0,0,28,0,0,1,0,0,0,0,15,91,268,31,0,0,0,165,0,0,0,0,0,0,0,1,62
K22,stat2011:50000947,statistical_area,stat2011:50000947,2011,50000947,947,loc:5000,5000,תל אביב -יפו,11,11,6758,4168,4148,20,מחל,1578,1107,471,0.380424,191,42,12,4,0,0,3,142,0,7,0,2,0,0,0,74,467,1578,122,1,1,0,1107,1,0,0,1,2,4,1,3,383
K22,stat2011:5040001,statistical_area,stat2011:5040001,2011,5040001,1,loc:504,504,כאבול,11,11,7964,5970,5929,41,ודעם,5505,171,5334,0.928487,54,14,5505,0,1,0,0,19,0,1,0,1,3,0,60,2,2,19,35,1,4,0,18,1,1,4,4,1,1,6,1,171
K22,stat2011:5050001,statistical_area,stat2011:5050001,2011,5050001,1,loc:505,505,כאוכב אבו אל-היג'א,4,4,2607,2054,2043,11,ודעם,1996,11,1985,0.976995,10,0,1996,0,0,0,0,0,0,0,0,0,1,0,5,1,0,5,11,0,1,0,9,2,0,0,0,0,1,0,0,1
K22,stat2011:5070001,statistical_area,stat2011:5070001,2011,5070001,1,loc:507,507,כפר יאסיף,11,11,7860,5275,5238,37,ודעם,4502,234,4268,0.859488,44,1,4502,0,0,0,0,5,0,1,2,1,0,0,16,1,130,94,234,3,2,0,162,0,0,1,0,1,3,4,1,30
K22,stat2011:5080001,statistical_area,stat2011:5080001,2011,5080001,1,loc:508,508,כפר כמא,4,4,2576,1135,1122,13,פה,780,104,676,0.695187,94,0,104,0,2,0,1,0,0,1,0,1,1,0,3,2,27,21,75,0,1,0,780,1,1,3,0,0,0,1,0,3
K22,stat2011:5110001,statistical_area,stat2011:5110001,2011,5110001,1,loc:511,511,עילוט,7,7,5176,2554,2528,26,ודעם,2335,53,2282,0.923655,53,0,2335,0,4,0,1,5,1,0,1,0,0,0,16,2,2,24,11,2,4,0,13,0,0,2,3,2,3,4,0,40
K22,stat2011:5120001,statistical_area,stat2011:5120001,2011,5120001,1,loc:512,512,כפר מצר,3,3,1780,1159,1143,16,ודעם,915,80,835,0.800525,80,0,915,0,0,0,0,1,0,1,1,0,0,0,6,0,1,16,16,0,0,0,55,1,1,0,0,1,1,0,3,44
