geography_id,geography_type,geography_package,geometry_archive,stat_area_id,stat_area_vintage,yishuv_stat,locality_id,locality_code,locality_name_he,locality_name_en,stat_area_number,geometry_source,display_geometry_source
stat2008:4170001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4170001,2008,4170001,loc:417,417,יקום,YAQUM,1,official_cbs,official_cbs
stat2008:4180001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4180001,2008,4180001,loc:418,418,בני ציון,BENE ZIYYON,1,official_cbs,official_cbs
stat2008:4190001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4190001,2008,4190001,loc:419,419,סעד,SA'AD,1,official_cbs,official_cbs
stat2008:4210001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4210001,2008,4210001,loc:421,421,משאבי שדה,MASH'ABBE SADE,1,official_cbs,official_cbs
stat2008:4220001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4220001,2008,4220001,loc:422,422,חרב לאת,HEREV LE'ET,1,official_cbs,official_cbs
stat2008:4230001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4230001,2008,4230001,loc:423,423,העוגן,HAOGEN,1,official_cbs,official_cbs
stat2008:4240001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4240001,2008,4240001,loc:424,424,גבים,GEVIM,1,official_cbs,official_cbs
stat2008:4250001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4250001,2008,4250001,loc:425,425,משמרת,MISHMERET,1,official_cbs,official_cbs
stat2008:4260001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4260001,2008,4260001,loc:426,426,עין כרמל,EN KARMEL,1,official_cbs,official_cbs
stat2008:4270001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4270001,2008,4270001,loc:427,427,כפר גלים,KEFAR GALLIM,1,official_cbs,official_cbs
stat2008:4280001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4280001,2008,4280001,loc:428,428,ברור חיל,BEROR HAYIL,1,official_cbs,official_cbs
stat2008:4290001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4290001,2008,4290001,loc:429,429,אלוני אבא,ALLONE ABBA,1,official_cbs,official_cbs
stat2008:4300001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4300001,2008,4300001,loc:430,430,בית לחם הגלילית,BET LEHEM HAGELILIT,1,official_cbs,official_cbs
stat2008:4310001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4310001,2008,4310001,loc:431,431,דלתון,DALTON,1,official_cbs,official_cbs
stat2008:4320001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4320001,2008,4320001,loc:432,432,שמרת,SHAMERAT,1,official_cbs,official_cbs
stat2008:4330001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4330001,2008,4330001,loc:433,433,נחשולים,NAHSHOLIM,1,official_cbs,official_cbs
stat2008:4340001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4340001,2008,4340001,loc:434,434,החותרים,HAHOTERIM,1,official_cbs,official_cbs
stat2008:4350001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4350001,2008,4350001,loc:435,435,נצר סרני,NEZER SERENI,1,official_cbs,official_cbs
stat2008:4360001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4360001,2008,4360001,loc:436,436,עין דור,EN DOR,1,official_cbs,official_cbs
stat2008:4370001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4370001,2008,4370001,loc:437,437,רשפים,RESHAFIM,1,official_cbs,official_cbs
stat2008:4390001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4390001,2008,4390001,loc:439,439,שלוחות,SHELUHOT,1,official_cbs,official_cbs
stat2008:4400001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4400001,2008,4400001,loc:440,440,יסודות,YESODOT,1,official_cbs,official_cbs
stat2008:4420001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4420001,2008,4420001,loc:442,442,גדעונה,GID'ONA,1,official_cbs,official_cbs
stat2008:4430001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4430001,2008,4430001,loc:443,443,כפר הנשיא,KEFAR HANASI,1,official_cbs,official_cbs
stat2008:4440001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4440001,2008,4440001,loc:444,444,רגבים,REGAVIM,1,official_cbs,official_cbs
stat2008:4450001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4450001,2008,4450001,loc:445,445,רמות מנשה,RAMOT MENASHE,1,official_cbs,official_cbs
stat2008:4460001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4460001,2008,4460001,loc:446,446,אודים,UDIM,1,official_cbs,official_cbs
stat2008:4470001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4470001,2008,4470001,loc:447,447,נורדייה,NORDIYYA,1,official_cbs,official_cbs
stat2008:4480001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4480001,2008,4480001,loc:448,448,בני עטרות,BENE ATAROT,1,official_cbs,official_cbs
stat2008:4490001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4490001,2008,4490001,loc:449,449,נחלים,NEHALIM,1,official_cbs,official_cbs
stat2008:4500001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4500001,2008,4500001,loc:450,450,בארות יצחק,BE'EROT YIZHAQ,1,official_cbs,official_cbs
stat2008:4520001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4520001,2008,4520001,loc:452,452,יזרעאל,YIZRE'EL,1,official_cbs,official_cbs
stat2008:4530001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4530001,2008,4530001,loc:453,453,יפתח,YIFTAH,1,official_cbs,official_cbs
stat2008:4540001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4540001,2008,4540001,loc:454,454,סער,SA'AR,1,official_cbs,official_cbs
stat2008:4560001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4560001,2008,4560001,loc:456,456,שורש,SHORESH,1,official_cbs,official_cbs
stat2008:4570001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4570001,2008,4570001,loc:457,457,גזית,GAZIT,1,official_cbs,official_cbs
stat2008:4600001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4600001,2008,4600001,loc:460,460,רמת רזיאל,RAMAT RAZI'EL,1,official_cbs,official_cbs
stat2008:4620001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4620001,2008,4620001,loc:462,462,טל שחר,TAL SHAHAR,1,official_cbs,official_cbs
stat2008:4630001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4630001,2008,4630001,loc:463,463,געתון,GA'TON,1,official_cbs,official_cbs
stat2008:4640001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4640001,2008,4640001,loc:464,464,הראל,HAR'EL,1,official_cbs,official_cbs
stat2008:4650001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4650001,2008,4650001,loc:465,465,צובה,ZOVA,1,official_cbs,official_cbs
stat2008:4660001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4660001,2008,4660001,loc:466,466,בית דגן,BET DAGAN,1,official_cbs,official_cbs
stat2008:4690001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4690001,2008,4690001,loc:469,469,קריית עקרון,QIRYAT EQRON,1,official_cbs,official_cbs
stat2008:4690002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4690002,2008,4690002,loc:469,469,קריית עקרון,QIRYAT EQRON,2,official_cbs,official_cbs
stat2008:4690003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4690003,2008,4690003,loc:469,469,קריית עקרון,QIRYAT EQRON,3,official_cbs,official_cbs
stat2008:4690004,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4690004,2008,4690004,loc:469,469,קריית עקרון,QIRYAT EQRON,4,official_cbs,official_cbs
stat2008:4720001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4720001,2008,4720001,loc:472,472,אבו גוש,ABU GHOSH,1,official_cbs,official_cbs
stat2008:4730001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4730001,2008,4730001,loc:473,473,אבו סנאן,ABU SINAN,1,official_cbs,official_cbs
stat2008:4730002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4730002,2008,4730002,loc:473,473,אבו סנאן,ABU SINAN,2,official_cbs,official_cbs
stat2008:4730003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4730003,2008,4730003,loc:473,473,אבו סנאן,ABU SINAN,3,official_cbs,official_cbs
stat2008:4750001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4750001,2008,4750001,loc:475,475,דחי,DAHI,1,official_cbs,official_cbs
stat2008:4780001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4780001,2008,4780001,loc:478,478,אכסאל,IKSAL,1,official_cbs,official_cbs
stat2008:4780002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4780002,2008,4780002,loc:478,478,אכסאל,IKSAL,2,official_cbs,official_cbs
stat2008:4780003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4780003,2008,4780003,loc:478,478,אכסאל,IKSAL,3,official_cbs,official_cbs
stat2008:4800001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4800001,2008,4800001,loc:480,480,בית ג'ן,BEIT JANN,1,official_cbs,official_cbs
stat2008:4800002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4800002,2008,4800002,loc:480,480,בית ג'ן,BEIT JANN,2,official_cbs,official_cbs
stat2008:4800003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4800003,2008,4800003,loc:480,480,בית ג'ן,BEIT JANN,3,official_cbs,official_cbs
stat2008:4810001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4810001,2008,4810001,loc:481,481,מגאר,MUGHAR,1,official_cbs,official_cbs
stat2008:4810002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4810002,2008,4810002,loc:481,481,מגאר,MUGHAR,2,official_cbs,official_cbs
stat2008:4810003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4810003,2008,4810003,loc:481,481,מגאר,MUGHAR,3,official_cbs,official_cbs
stat2008:4810004,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4810004,2008,4810004,loc:481,481,מגאר,MUGHAR,4,official_cbs,official_cbs
stat2008:4810005,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4810005,2008,4810005,loc:481,481,מגאר,MUGHAR,5,official_cbs,official_cbs
stat2008:4820001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4820001,2008,4820001,loc:482,482,בועיינה-נוג'ידאת,BU'EINE-NUJEIDAT,1,official_cbs,official_cbs
stat2008:4850001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4850001,2008,4850001,loc:485,485,ג'ולס,JULIS,1,official_cbs,official_cbs
stat2008:4870001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4870001,2008,4870001,loc:487,487,ג'ש (גוש חלב),JISH(GUSH HALAV),1,official_cbs,official_cbs
stat2008:4890001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4890001,2008,4890001,loc:489,489,דבורייה,DABURIYYA,1,official_cbs,official_cbs
stat2008:4920001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4920001,2008,4920001,loc:492,492,דייר חנא,DEIR HANNA,1,official_cbs,official_cbs
stat2008:4930001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4930001,2008,4930001,loc:493,493,דייר ראפאת,DEIR RAFAT,1,official_cbs,official_cbs
stat2008:4940001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4940001,2008,4940001,loc:494,494,עיר כרמל,IR KARMEL,1,official_cbs,official_cbs
stat2008:4940002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4940002,2008,4940002,loc:494,494,עיר כרמל,IR KARMEL,2,official_cbs,official_cbs
stat2008:4940003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4940003,2008,4940003,loc:494,494,עיר כרמל,IR KARMEL,3,official_cbs,official_cbs
stat2008:4940004,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4940004,2008,4940004,loc:494,494,עיר כרמל,IR KARMEL,4,official_cbs,official_cbs
stat2008:4940005,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4940005,2008,4940005,loc:494,494,עיר כרמל,IR KARMEL,5,official_cbs,official_cbs
stat2008:4940006,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4940006,2008,4940006,loc:494,494,עיר כרמל,IR KARMEL,6,official_cbs,official_cbs
stat2008:4940007,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4940007,2008,4940007,loc:494,494,עיר כרמל,IR KARMEL,7,official_cbs,official_cbs
stat2008:4940008,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4940008,2008,4940008,loc:494,494,עיר כרמל,IR KARMEL,8,official_cbs,official_cbs
stat2008:4940009,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4940009,2008,4940009,loc:494,494,עיר כרמל,IR KARMEL,9,official_cbs,official_cbs
stat2008:4960001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4960001,2008,4960001,loc:496,496,חורפיש,HURFEISH,1,official_cbs,official_cbs
stat2008:4970001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4970001,2008,4970001,loc:497,497,טייבה (בעמק),TAYIBE(BAEMEQ),1,official_cbs,official_cbs
stat2008:4980001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4980001,2008,4980001,loc:498,498,טורעאן,TUR'AN,1,official_cbs,official_cbs
stat2008:4980002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4980002,2008,4980002,loc:498,498,טורעאן,TUR'AN,2,official_cbs,official_cbs
stat2008:4980003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4980003,2008,4980003,loc:498,498,טורעאן,TUR'AN,3,official_cbs,official_cbs
stat2008:4990001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4990001,2008,4990001,loc:499,499,יפיע,YAFI,1,official_cbs,official_cbs
stat2008:4990002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4990002,2008,4990002,loc:499,499,יפיע,YAFI,2,official_cbs,official_cbs
stat2008:4990003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4990003,2008,4990003,loc:499,499,יפיע,YAFI,3,official_cbs,official_cbs
stat2008:4990004,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4990004,2008,4990004,loc:499,499,יפיע,YAFI,4,official_cbs,official_cbs
stat2008:4990005,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:4990005,2008,4990005,loc:499,499,יפיע,YAFI,5,official_cbs,official_cbs
stat2008:5020001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5020001,2008,5020001,loc:502,502,ירכא,YIRKA,1,official_cbs,official_cbs
stat2008:5020002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5020002,2008,5020002,loc:502,502,ירכא,YIRKA,2,official_cbs,official_cbs
stat2008:5020003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5020003,2008,5020003,loc:502,502,ירכא,YIRKA,3,official_cbs,official_cbs
stat2008:5040001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5040001,2008,5040001,loc:504,504,כאבול,KABUL,1,official_cbs,official_cbs
stat2008:5050001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5050001,2008,5050001,loc:505,505,כאוכב אבו אל-היג'א,KAOKAB ABU AL-HIJA,1,official_cbs,official_cbs
stat2008:5070001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5070001,2008,5070001,loc:507,507,כפר יאסיף,KAFAR YASIF,1,official_cbs,official_cbs
stat2008:5080001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5080001,2008,5080001,loc:508,508,כפר כמא,KAFAR KAMA,1,official_cbs,official_cbs
stat2008:5090001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5090001,2008,5090001,loc:509,509,כפר כנא,KAFAR KANNA,1,official_cbs,official_cbs
stat2008:5090002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5090002,2008,5090002,loc:509,509,כפר כנא,KAFAR KANNA,2,official_cbs,official_cbs
stat2008:5090003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5090003,2008,5090003,loc:509,509,כפר כנא,KAFAR KANNA,3,official_cbs,official_cbs
stat2008:5090004,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5090004,2008,5090004,loc:509,509,כפר כנא,KAFAR KANNA,4,official_cbs,official_cbs
stat2008:5090005,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5090005,2008,5090005,loc:509,509,כפר כנא,KAFAR KANNA,5,official_cbs,official_cbs
stat2008:5100001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5100001,2008,5100001,loc:510,510,כפר מנדא,KAFAR MANDA,1,official_cbs,official_cbs
stat2008:5100002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5100002,2008,5100002,loc:510,510,כפר מנדא,KAFAR MANDA,2,official_cbs,official_cbs
stat2008:5100003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5100003,2008,5100003,loc:510,510,כפר מנדא,KAFAR MANDA,3,official_cbs,official_cbs
stat2008:5100004,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5100004,2008,5100004,loc:510,510,כפר מנדא,KAFAR MANDA,4,official_cbs,official_cbs
stat2008:5110001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5110001,2008,5110001,loc:511,511,עילוט,ILUT,1,official_cbs,official_cbs
stat2008:5120001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5120001,2008,5120001,loc:512,512,כפר מצר,KAFAR MISR,1,official_cbs,official_cbs
stat2008:5140001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5140001,2008,5140001,loc:514,514,עין ראפה,EIN RAFA,1,official_cbs,official_cbs
stat2008:5160001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5160001,2008,5160001,loc:516,516,שגור*,SHAGHOR,1,official_cbs,official_cbs
stat2008:5160002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5160002,2008,5160002,loc:516,516,שגור*,SHAGHOR,2,official_cbs,official_cbs
stat2008:5160003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5160003,2008,5160003,loc:516,516,שגור*,SHAGHOR,3,official_cbs,official_cbs
stat2008:5160004,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5160004,2008,5160004,loc:516,516,שגור*,SHAGHOR,4,official_cbs,official_cbs
stat2008:5160005,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5160005,2008,5160005,loc:516,516,שגור*,SHAGHOR,5,official_cbs,official_cbs
stat2008:5160006,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5160006,2008,5160006,loc:516,516,שגור*,SHAGHOR,6,official_cbs,official_cbs
stat2008:5160007,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5160007,2008,5160007,loc:516,516,שגור*,SHAGHOR,7,official_cbs,official_cbs
stat2008:5160008,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5160008,2008,5160008,loc:516,516,שגור*,SHAGHOR,8,official_cbs,official_cbs
stat2008:5170001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5170001,2008,5170001,loc:517,517,מזרעה,MAZRA'A,1,official_cbs,official_cbs
stat2008:5180001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5180001,2008,5180001,loc:518,518,מעיליא,MI'ELYA,1,official_cbs,official_cbs
stat2008:5200001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5200001,2008,5200001,loc:520,520,משהד,MESHHED,1,official_cbs,official_cbs
stat2008:5210001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5210001,2008,5210001,loc:521,521,עין נקובא,EIN NAQQUBA,1,official_cbs,official_cbs
stat2008:5220001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5220001,2008,5220001,loc:522,522,נחף,NAHEF,1,official_cbs,official_cbs
stat2008:5220002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5220002,2008,5220002,loc:522,522,נחף,NAHEF,2,official_cbs,official_cbs
stat2008:5220003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5220003,2008,5220003,loc:522,522,נחף,NAHEF,3,official_cbs,official_cbs
stat2008:5220004,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5220004,2008,5220004,loc:522,522,נחף,NAHEF,4,official_cbs,official_cbs
stat2008:5230001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5230001,2008,5230001,loc:523,523,ניין,NEIN,1,official_cbs,official_cbs
stat2008:5240001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5240001,2008,5240001,loc:524,524,נאעורה,NA'URA,1,official_cbs,official_cbs
stat2008:5250001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5250001,2008,5250001,loc:525,525,סאג'ור,SAJUR,1,official_cbs,official_cbs
stat2008:5260001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5260001,2008,5260001,loc:526,526,סולם,SULAM,1,official_cbs,official_cbs
stat2008:5270001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5270001,2008,5270001,loc:527,527,שזור,SHEZOR,1,official_cbs,official_cbs
stat2008:5280001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5280001,2008,5280001,loc:528,528,עוזייר,UZEIR,1,official_cbs,official_cbs
stat2008:5290001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5290001,2008,5290001,loc:529,529,אעבלין,I'BILLIN,1,official_cbs,official_cbs
stat2008:5290002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5290002,2008,5290002,loc:529,529,אעבלין,I'BILLIN,2,official_cbs,official_cbs
stat2008:5290003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5290003,2008,5290003,loc:529,529,אעבלין,I'BILLIN,3,official_cbs,official_cbs
stat2008:5300001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5300001,2008,5300001,loc:530,530,עיילבון,EILABUN,1,official_cbs,official_cbs
stat2008:5310001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5310001,2008,5310001,loc:531,531,עראבה,ARRABE,1,official_cbs,official_cbs
stat2008:5310002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5310002,2008,5310002,loc:531,531,עראבה,ARRABE,2,official_cbs,official_cbs
stat2008:5310003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5310003,2008,5310003,loc:531,531,עראבה,ARRABE,3,official_cbs,official_cbs
stat2008:5310004,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5310004,2008,5310004,loc:531,531,עראבה,ARRABE,4,official_cbs,official_cbs
stat2008:5310005,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5310005,2008,5310005,loc:531,531,עראבה,ARRABE,5,official_cbs,official_cbs
stat2008:5320001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5320001,2008,5320001,loc:532,532,עין מאהל,EIN MAHEL,1,official_cbs,official_cbs
stat2008:5320002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5320002,2008,5320002,loc:532,532,עין מאהל,EIN MAHEL,2,official_cbs,official_cbs
stat2008:5320003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5320003,2008,5320003,loc:532,532,עין מאהל,EIN MAHEL,3,official_cbs,official_cbs
stat2008:5350001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5350001,2008,5350001,loc:535,535,פסוטה,FASSUTA,1,official_cbs,official_cbs
stat2008:5360001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5360001,2008,5360001,loc:536,536,פקיעין (בוקייעה),PEQI'IN (BUQEI'A),1,official_cbs,official_cbs
stat2008:5370001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5370001,2008,5370001,loc:537,537,פוריידיס,FUREIDIS,1,official_cbs,official_cbs
stat2008:5370002,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5370002,2008,5370002,loc:537,537,פוריידיס,FUREIDIS,2,official_cbs,official_cbs
stat2008:5370003,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5370003,2008,5370003,loc:537,537,פוריידיס,FUREIDIS,3,official_cbs,official_cbs
stat2008:5380001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5380001,2008,5380001,loc:538,538,שעב,SHA'AB,1,official_cbs,official_cbs
stat2008:5390001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5390001,2008,5390001,loc:539,539,רומאנה,RUMMANE,1,official_cbs,official_cbs
stat2008:5400001,statistical_area,statistical_areas_2008,geographies/statistical_areas_2008.zip,stat2008:5400001,2008,5400001,loc:540,540,ריחאנייה,REIHANIYYE,1,official_cbs,official_cbs
