source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס,unresolved_reason
K22:1075,K22,1075,6000,באקה אל-גרביה,22,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,590,361,360,1,7,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,18,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1076,K22,1076,6000,באקה אל-גרביה,23,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,684,415,410,5,1,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,2,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1077,K22,1077,6000,באקה אל-גרביה,24,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,625,394,388,6,4,0,364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1078,K22,1078,6000,באקה אל-גרביה,25,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,665,413,410,3,1,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,6,0,0,0,0,0,0,1,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1079,K22,1079,6000,באקה אל-גרביה,26,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,660,418,415,3,2,0,390,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,9,0,0,0,8,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1080,K22,1080,6000,באקה אל-גרביה,27,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,683,399,392,7,0,0,365,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,12,1,0,0,10,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1081,K22,1081,6000,באקה אל-גרביה,28,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,563,363,359,4,1,0,340,0,2,0,0,2,0,1,0,0,0,0,0,1,1,2,3,0,1,0,5,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1082,K22,1082,6000,באקה אל-גרביה,29,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,639,375,369,6,4,0,350,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1083,K22,1083,6000,באקה אל-גרביה,30,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,567,294,291,3,3,0,260,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,0,0,17,0,0,0,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1435,K22,1435,480,בית ג'ן,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,739,398,392,6,183,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,26,31,12,0,0,0,129,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1436,K22,1436,480,בית ג'ן,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,790,420,417,3,208,1,13,0,0,0,0,4,0,0,0,1,0,0,0,1,25,21,13,0,0,0,125,1,0,4,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1437,K22,1437,480,בית ג'ן,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,744,399,396,3,160,0,17,0,0,0,0,1,0,1,0,0,0,0,1,0,45,15,13,1,0,0,141,0,0,0,0,0,0,1,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1438,K22,1438,480,בית ג'ן,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,764,359,359,0,172,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,5,0,0,0,133,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1439,K22,1439,480,בית ג'ן,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,717,347,346,1,144,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,21,25,6,0,0,0,142,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1440,K22,1440,480,בית ג'ן,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,753,441,438,3,160,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,2,0,0,0,212,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1441,K22,1441,480,בית ג'ן,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,789,384,377,7,127,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,66,12,4,0,0,0,135,0,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1442,K22,1442,480,בית ג'ן,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,654,351,346,5,153,0,8,0,0,0,0,4,0,0,0,0,0,0,0,1,23,15,32,0,0,0,110,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1443,K22,1443,480,בית ג'ן,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,708,376,371,5,172,0,12,0,0,0,1,5,0,0,0,0,0,0,0,1,28,11,24,0,0,0,113,0,1,1,0,1,0,1,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1444,K22,1444,480,בית ג'ן,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,710,384,379,5,157,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,57,17,4,0,0,0,134,0,0,0,0,0,0,1,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1445,K22,1445,480,בית ג'ן,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,618,321,316,5,90,0,14,0,0,0,0,1,0,0,0,0,1,0,0,0,50,12,3,0,0,0,145,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1446,K22,1446,480,בית ג'ן,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,672,366,362,4,107,0,28,0,0,0,1,1,0,0,0,0,0,0,0,1,43,17,6,0,0,0,157,0,0,0,0,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:1624,K22,1624,2610,בית שמש,990,no_direct_historical_assignment,statistical_area_pending,,,,,,,2610,בית שמש,,historical_stat_area_pending,automatic_code_match,550,422,421,1,0,233,1,0,0,0,0,14,0,0,0,0,0,0,0,19,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,121,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2153,K22,2153,1292,ג'דיידה-מכר,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,604,365,359,6,1,0,324,0,0,0,1,0,1,1,0,0,0,0,4,0,0,1,4,0,0,0,15,0,0,1,0,2,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2154,K22,2154,1292,ג'דיידה-מכר,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,760,494,491,3,1,0,474,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2155,K22,2155,1292,ג'דיידה-מכר,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,712,461,459,2,1,0,443,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2156,K22,2156,1292,ג'דיידה-מכר,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,733,473,470,3,3,0,452,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2157,K22,2157,1292,ג'דיידה-מכר,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,708,474,471,3,4,1,443,0,0,0,0,1,0,0,0,0,0,0,5,0,2,0,7,0,0,0,4,0,0,0,0,3,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2158,K22,2158,1292,ג'דיידה-מכר,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,684,403,402,1,4,0,386,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2159,K22,2159,1292,ג'דיידה-מכר,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,731,451,449,2,10,0,427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,3,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2160,K22,2160,1292,ג'דיידה-מכר,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,766,466,462,4,5,0,425,0,0,0,0,1,0,0,1,0,0,0,16,0,0,4,4,0,0,0,4,0,0,0,1,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2161,K22,2161,1292,ג'דיידה-מכר,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,751,491,490,1,6,0,460,0,0,0,1,0,0,0,0,0,0,0,4,0,0,3,6,0,0,0,5,0,0,0,0,1,1,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2162,K22,2162,1292,ג'דיידה-מכר,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,751,477,473,4,7,0,446,0,0,0,0,0,0,0,0,0,0,0,10,0,1,2,4,0,0,0,2,0,1,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2163,K22,2163,1292,ג'דיידה-מכר,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,702,517,514,3,1,0,501,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2164,K22,2164,1292,ג'דיידה-מכר,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,723,448,446,2,0,0,434,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,1,0,2,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2165,K22,2165,1292,ג'דיידה-מכר,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,728,443,438,5,3,0,416,0,0,0,0,0,0,0,0,0,1,0,2,1,0,4,1,0,0,0,6,1,0,1,0,0,1,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2166,K22,2166,1292,ג'דיידה-מכר,14,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,758,441,439,2,0,0,410,0,0,0,0,1,1,0,0,1,0,0,4,0,1,4,6,0,0,0,7,0,0,0,0,2,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2167,K22,2167,1292,ג'דיידה-מכר,15,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,730,453,451,2,13,0,414,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,4,0,1,0,4,1,0,1,0,0,0,1,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2168,K22,2168,1292,ג'דיידה-מכר,16,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,760,451,447,4,5,0,402,0,1,0,0,2,0,0,0,0,1,0,17,0,0,2,7,0,0,0,9,0,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2169,K22,2169,1292,ג'דיידה-מכר,17,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,753,482,480,2,0,0,438,0,0,0,0,1,0,1,0,0,1,0,2,2,0,2,3,0,0,0,9,0,1,0,0,0,0,2,0,18,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2170,K22,2170,1292,ג'דיידה-מכר,18,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,706,438,435,3,3,0,412,0,1,0,1,1,0,0,1,0,0,0,5,1,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2171,K22,2171,1292,ג'דיידה-מכר,19,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,655,396,388,8,3,0,370,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,1,3,1,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2172,K22,2172,1292,ג'דיידה-מכר,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,568,403,403,0,13,0,368,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,8,0,0,0,2,0,0,0,0,0,1,1,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2189,K22,2189,541,ג'סר א-זרקא,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,730,297,293,4,1,0,258,0,1,0,0,3,0,1,0,0,0,0,0,0,0,2,10,0,2,0,11,0,0,1,0,0,1,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2190,K22,2190,541,ג'סר א-זרקא,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,725,285,282,3,2,0,261,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,10,1,0,0,1,0,0,1,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2191,K22,2191,541,ג'סר א-זרקא,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,716,303,300,3,0,0,272,0,0,0,0,4,0,0,0,0,0,0,0,1,1,4,9,0,0,0,9,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2192,K22,2192,541,ג'סר א-זרקא,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,630,284,283,1,1,0,251,0,0,0,0,3,0,0,0,2,0,0,1,0,0,3,9,1,0,0,9,0,0,0,0,0,1,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2193,K22,2193,541,ג'סר א-זרקא,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,651,292,291,1,1,1,267,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,0,0,11,0,0,0,0,2,0,1,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2194,K22,2194,541,ג'סר א-זרקא,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,704,359,357,2,4,0,313,0,0,0,0,4,1,0,0,1,0,0,0,0,0,5,1,0,0,0,24,0,0,1,0,0,1,1,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2195,K22,2195,541,ג'סר א-זרקא,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,730,306,296,10,2,0,271,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,4,0,0,0,9,0,1,0,0,1,0,1,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2196,K22,2196,541,ג'סר א-זרקא,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,731,299,298,1,1,1,256,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,12,1,2,0,7,0,0,2,0,2,2,2,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2197,K22,2197,541,ג'סר א-זרקא,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,614,239,233,6,2,1,214,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0,0,0,6,0,0,0,0,0,0,0,2,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2198,K22,2198,541,ג'סר א-זרקא,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,686,282,277,5,1,0,246,0,0,0,0,2,1,0,0,0,0,0,0,0,2,2,7,1,0,0,13,0,0,0,0,0,0,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2199,K22,2199,541,ג'סר א-זרקא,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,681,275,272,3,0,1,257,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2200,K22,2200,541,ג'סר א-זרקא,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,620,242,238,4,2,1,217,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,1,0,0,2,0,2,0,0,4,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2201,K22,2201,541,ג'סר א-זרקא,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,596,240,237,3,1,0,226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,1,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2206,K22,2206,628,ג'ת,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,589,278,272,6,0,0,257,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,6,0,0,0,3,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2207,K22,2207,628,ג'ת,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,628,301,299,2,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,5,0,0,0,0,0,1,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2208,K22,2208,628,ג'ת,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,627,270,266,4,0,0,245,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,11,0,0,0,2,1,0,0,0,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2209,K22,2209,628,ג'ת,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,643,343,342,1,3,0,315,0,0,0,0,2,0,0,0,0,0,0,4,0,0,4,10,0,0,0,3,0,0,0,0,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2210,K22,2210,628,ג'ת,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,556,280,278,2,2,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,2,0,0,0,0,0,0,1,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2211,K22,2211,628,ג'ת,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,578,281,280,1,0,0,261,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,7,0,0,0,7,0,0,0,0,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2212,K22,2212,628,ג'ת,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,656,344,341,3,1,0,313,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22,0,0,0,3,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2213,K22,2213,628,ג'ת,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,637,359,358,1,1,0,337,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,7,0,0,0,8,0,1,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2214,K22,2214,628,ג'ת,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,649,322,321,1,3,0,294,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,11,0,0,0,8,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2215,K22,2215,628,ג'ת,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,605,299,298,1,1,0,280,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,4,0,0,0,0,1,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2216,K22,2216,628,ג'ת,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,691,362,354,8,2,1,327,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0,0,0,9,0,0,0,0,1,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K22:2217,K22,2217,628,ג'ת,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,621,346,342,4,1,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,13,0,1,0,4,0,0,0,0,1,0,1,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
