source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,אר,ב,ג,ד,ה,ו,זך,חי,ט,ים,ינ,יק,כן,ל,מחל,מרצ,נ,נפ,נץ,נר,עם,פ,פח,פי,פק,ץ,צי,ק,קנ,קפ,קץ,רק,שס,unresolved_reason
K18:1238,K18,1238,480,בית ג'ן,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,584,384,377,7,74,0,2,0,80,0,2,3,0,0,0,0,0,75,52,61,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:1239,K18,1239,480,בית ג'ן,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,683,528,527,1,50,0,13,0,62,0,1,0,0,0,0,0,0,225,59,49,9,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,52,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:1240,K18,1240,480,בית ג'ן,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,701,467,461,6,48,0,0,0,142,0,10,0,0,0,0,0,0,149,61,25,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,22,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:1241,K18,1241,480,בית ג'ן,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,582,479,479,0,51,0,0,0,69,0,7,1,3,0,0,0,0,103,62,23,69,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,88,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:1242,K18,1242,480,בית ג'ן,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,707,531,531,0,146,0,0,0,120,0,3,0,3,0,0,0,0,73,71,32,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,65,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:1243,K18,1243,480,בית ג'ן,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,762,552,549,3,76,1,0,0,47,0,37,0,0,0,0,0,2,75,244,56,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:1244,K18,1244,480,בית ג'ן,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,480,בית ג'ן,,historical_stat_area_pending,automatic_code_match,612,378,371,7,51,0,0,0,94,0,8,0,0,0,0,0,0,137,45,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,26,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:1994,K18,1994,1292,ג'דיידה-מכר,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,635,306,304,2,0,0,0,0,111,2,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,1,0,1,1,0,1,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:1995,K18,1995,1292,ג'דיידה-מכר,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,736,358,356,2,0,0,0,1,142,0,124,0,0,0,0,0,0,2,0,0,3,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:1996,K18,1996,1292,ג'דיידה-מכר,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,691,366,361,5,1,0,1,0,91,0,176,0,0,1,0,0,0,2,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,1,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:1997,K18,1997,1292,ג'דיידה-מכר,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,728,324,321,3,0,0,0,0,109,0,111,0,0,1,0,0,1,2,0,1,1,0,0,0,0,90,0,0,0,0,1,1,1,0,1,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:1998,K18,1998,1292,ג'דיידה-מכר,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,723,385,385,0,1,0,0,0,168,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:1999,K18,1999,1292,ג'דיידה-מכר,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,658,314,301,13,0,0,2,1,148,0,87,0,0,0,0,0,0,0,0,0,2,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2000,K18,2000,1292,ג'דיידה-מכר,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,678,347,336,11,3,0,0,0,137,0,73,1,0,1,0,0,0,5,2,2,3,0,0,0,0,107,0,0,0,0,0,0,1,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2001,K18,2001,1292,ג'דיידה-מכר,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,632,334,334,0,0,0,0,0,118,0,92,0,0,0,0,0,0,4,1,0,2,0,0,1,0,112,0,0,0,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2002,K18,2002,1292,ג'דיידה-מכר,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,727,335,329,6,2,0,0,0,117,0,104,1,0,1,0,1,1,0,0,1,0,3,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2003,K18,2003,1292,ג'דיידה-מכר,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,703,330,328,2,2,0,0,0,165,0,72,0,0,0,0,0,0,2,1,1,1,0,0,0,0,83,0,0,0,0,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2004,K18,2004,1292,ג'דיידה-מכר,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,755,409,408,1,0,0,0,0,177,0,122,0,1,1,0,0,0,1,0,0,4,0,0,1,0,99,0,0,0,0,0,0,2,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2005,K18,2005,1292,ג'דיידה-מכר,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,706,359,349,10,2,0,0,0,136,1,109,0,0,0,1,0,0,2,5,0,9,0,0,2,0,80,0,0,1,0,1,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2006,K18,2006,1292,ג'דיידה-מכר,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,739,279,275,4,2,1,0,0,127,0,73,0,0,1,0,0,0,1,0,1,1,0,0,0,0,66,0,0,0,0,0,0,0,0,1,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2007,K18,2007,1292,ג'דיידה-מכר,14,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,703,322,315,7,2,0,0,0,108,0,97,0,0,1,0,0,0,1,0,1,3,0,0,0,0,101,1,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2008,K18,2008,1292,ג'דיידה-מכר,15,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,752,350,345,5,4,0,0,1,137,0,105,1,0,2,0,0,0,1,0,0,6,0,0,0,0,85,1,0,1,0,0,0,0,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2119,K18,2119,541,ג'סר א-זרקא,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,736,162,162,0,6,0,0,0,15,0,9,0,0,0,1,0,0,3,0,0,11,0,0,0,1,112,1,0,0,0,0,0,1,0,0,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2120,K18,2120,541,ג'סר א-זרקא,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,680,457,454,3,40,0,0,0,13,0,95,0,0,0,0,0,0,0,0,1,7,0,0,1,0,295,0,0,0,0,0,0,1,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2121,K18,2121,541,ג'סר א-זרקא,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,720,113,110,3,0,0,0,0,7,0,7,0,0,1,0,0,0,1,1,1,13,0,0,0,0,73,1,0,0,0,1,1,1,0,0,1,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2122,K18,2122,541,ג'סר א-זרקא,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,725,118,115,3,2,0,0,0,10,1,7,0,1,0,0,0,0,1,1,1,11,0,0,2,1,70,0,0,0,0,0,1,2,0,1,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2123,K18,2123,541,ג'סר א-זרקא,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,739,147,143,4,2,1,0,0,7,7,0,0,0,1,1,0,0,1,0,1,18,0,0,1,0,102,0,0,0,1,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2124,K18,2124,541,ג'סר א-זרקא,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,731,122,120,2,1,0,0,0,12,0,9,0,0,0,1,0,0,3,0,2,24,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2125,K18,2125,541,ג'סר א-זרקא,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,741,94,93,1,1,0,0,0,9,0,19,1,0,0,0,0,0,1,1,3,11,0,0,1,0,43,0,0,0,0,0,0,0,1,0,0,2,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2126,K18,2126,541,ג'סר א-זרקא,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,694,108,106,2,1,0,1,1,19,0,7,1,0,0,0,0,0,1,0,1,12,0,0,0,0,61,0,0,1,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:2127,K18,2127,541,ג'סר א-זרקא,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,541,ג'סר א-זרקא,,historical_stat_area_pending,automatic_code_match,687,116,115,1,3,0,0,0,5,0,7,0,0,0,0,0,0,2,0,0,11,0,0,0,0,83,0,0,0,0,1,0,1,0,0,1,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3256,K18,3256,4000,חיפה,990,no_direct_historical_assignment,statistical_area_pending,,,,,,,4000,חיפה,,historical_stat_area_pending,automatic_code_match,259,7,7,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3358,K18,3358,498,טורעאן,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,684,398,393,5,2,0,0,2,83,0,209,0,1,0,0,0,0,1,1,1,0,0,0,0,0,83,0,0,0,0,1,0,2,0,0,0,0,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3359,K18,3359,498,טורעאן,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,631,346,343,3,0,0,2,1,44,0,194,1,0,0,1,0,0,1,0,2,3,0,0,1,0,92,0,0,0,0,0,0,0,0,1,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3360,K18,3360,498,טורעאן,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,680,399,390,9,1,0,6,0,28,0,189,1,0,0,0,0,0,0,0,2,0,0,0,0,0,162,0,0,0,0,1,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3361,K18,3361,498,טורעאן,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,579,304,300,4,1,0,4,0,32,0,166,0,0,0,1,0,0,5,0,6,2,0,0,0,0,76,0,0,0,0,1,0,1,1,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3362,K18,3362,498,טורעאן,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,595,363,352,11,22,0,0,1,88,0,184,0,0,0,0,0,0,12,0,11,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3363,K18,3363,498,טורעאן,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,627,323,320,3,2,0,0,0,41,1,182,0,1,1,0,0,0,1,0,2,3,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3364,K18,3364,498,טורעאן,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,613,342,331,11,2,0,0,0,62,0,185,0,1,0,1,0,0,5,0,1,3,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3365,K18,3365,498,טורעאן,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,536,316,316,0,5,0,0,1,91,0,114,0,0,0,0,0,0,2,0,5,1,0,0,0,0,92,0,0,0,0,0,0,1,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3366,K18,3366,498,טורעאן,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,618,400,396,4,1,0,0,0,96,0,150,0,1,0,0,0,0,4,0,27,0,0,0,0,0,111,0,0,4,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3367,K18,3367,498,טורעאן,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,700,369,363,6,0,0,0,0,117,1,110,2,0,0,1,0,0,2,0,19,2,0,0,0,0,98,0,0,6,0,1,0,0,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3368,K18,3368,498,טורעאן,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,516,344,339,5,4,0,0,0,105,0,142,0,0,0,0,0,0,2,0,19,2,0,0,0,0,62,0,0,1,0,0,1,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3369,K18,3369,2730,טייבה,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,674,551,548,3,0,0,0,0,98,0,203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3370,K18,3370,2730,טייבה,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,706,333,333,0,1,0,0,0,62,0,78,0,0,0,0,0,0,1,0,0,1,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3371,K18,3371,2730,טייבה,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,674,481,476,5,0,0,0,0,99,0,92,0,0,0,0,0,0,2,0,0,1,0,0,0,0,274,5,0,0,0,1,0,1,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3372,K18,3372,2730,טייבה,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,691,392,383,9,1,0,0,0,103,0,96,0,0,0,1,0,0,0,1,2,2,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3373,K18,3373,2730,טייבה,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,745,448,443,5,0,0,0,0,39,0,174,0,0,0,0,0,0,1,0,1,0,0,0,0,0,223,0,0,0,0,0,0,1,0,0,0,0,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3374,K18,3374,2730,טייבה,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,705,420,418,2,0,0,0,0,48,0,128,0,0,0,0,0,0,3,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,6,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3375,K18,3375,2730,טייבה,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,748,489,484,5,1,0,0,0,133,0,94,0,0,0,0,0,0,1,0,0,3,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,9,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3376,K18,3376,2730,טייבה,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,711,507,501,6,1,0,0,0,102,0,92,0,0,0,0,0,0,3,0,0,2,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3377,K18,3377,2730,טייבה,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,604,326,324,2,1,0,0,0,68,0,64,0,0,0,0,0,0,2,1,2,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3378,K18,3378,2730,טייבה,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,621,396,385,11,0,0,0,0,54,0,94,0,0,0,0,0,0,1,0,0,3,0,0,0,0,230,1,0,0,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3379,K18,3379,2730,טייבה,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,710,413,405,8,0,0,0,0,72,0,111,0,0,0,0,0,0,0,0,1,3,0,0,0,0,214,0,0,0,0,0,1,0,0,0,0,0,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3380,K18,3380,2730,טייבה,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,557,317,309,8,2,0,0,0,54,0,76,0,0,0,0,0,0,0,0,0,2,0,0,0,0,171,0,0,0,0,0,0,2,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3381,K18,3381,2730,טייבה,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,616,340,335,5,0,0,0,0,60,0,74,0,0,1,0,0,0,0,1,1,2,0,0,0,0,193,1,0,0,0,0,0,0,0,1,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3382,K18,3382,2730,טייבה,14,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,694,465,458,7,1,0,0,0,86,0,141,0,1,0,0,0,0,4,2,2,2,0,0,1,0,214,0,0,0,0,0,0,0,0,0,0,1,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K18:3383,K18,3383,2730,טייבה,15,no_direct_historical_assignment,statistical_area_pending,,,,,,,2730,טייבה,,historical_stat_area_pending,automatic_code_match,715,435,423,12,0,0,0,0,65,0,108,0,0,0,0,0,0,1,0,0,4,1,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
