source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ג,דעם,ום,ז,זי,זך,זנ,זץ,טב,י,יז,ין,יץ,כ,ךק,ל,מחל,מרצ,נ,נז,נך,נץ,נר,ן,ןך,ןנ,פה,ףז,ףי,ףך,ףנ,ףץ,צק,ץ,ץז,ץי,ק,קי,קן,קף,ר,שס,unresolved_reason
K21:2133,K21,2133,1292,ג'דיידה-מכר,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,714,299,299,0,3,0,49,224,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2134,K21,2134,1292,ג'דיידה-מכר,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,716,295,286,9,3,0,81,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,8,0,0,0,0,1,5,0,0,0,2,0,0,1,11,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2135,K21,2135,1292,ג'דיידה-מכר,14,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,744,288,284,4,1,0,68,179,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2136,K21,2136,1292,ג'דיידה-מכר,15,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,723,300,297,3,6,0,72,158,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,12,0,0,1,0,1,8,0,0,0,1,0,0,0,16,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2137,K21,2137,1292,ג'דיידה-מכר,16,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,746,325,321,4,6,0,95,170,0,0,0,0,0,0,1,0,0,1,1,0,0,2,21,1,0,0,0,0,0,0,0,4,0,1,0,0,1,6,0,0,0,0,0,0,0,11,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2138,K21,2138,1292,ג'דיידה-מכר,17,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,741,364,360,4,2,0,123,178,0,0,0,0,0,0,0,0,0,0,1,0,1,4,10,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5,0,0,1,1,1,0,0,5,23,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2139,K21,2139,1292,ג'דיידה-מכר,18,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,693,312,310,2,2,0,75,216,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2140,K21,2140,1292,ג'דיידה-מכר,19,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,648,247,242,5,1,0,89,129,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2141,K21,2141,1292,ג'דיידה-מכר,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,1292,ג'דיידה-מכר,,historical_stat_area_pending,automatic_code_match,561,297,294,3,7,0,108,126,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0,0,0,0,1,0,0,0,11,0,0,1,1,0,1,0,0,0,0,0,0,0,21,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2526,K21,2526,490,דייר אל-אסד,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,490,דייר אל-אסד,,historical_stat_area_pending,automatic_code_match,681,603,599,4,101,0,194,233,0,0,0,0,1,1,0,0,0,1,12,1,0,2,7,0,0,0,0,0,0,0,0,9,0,0,0,0,2,1,0,0,0,0,0,0,0,2,32,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2527,K21,2527,490,דייר אל-אסד,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,490,דייר אל-אסד,,historical_stat_area_pending,automatic_code_match,665,429,428,1,7,0,124,241,0,0,0,0,0,1,0,0,0,0,9,0,0,1,8,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,26,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2528,K21,2528,490,דייר אל-אסד,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,490,דייר אל-אסד,,historical_stat_area_pending,automatic_code_match,670,439,433,6,5,0,128,259,0,0,0,0,0,0,0,0,0,0,7,0,1,4,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,17,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2529,K21,2529,490,דייר אל-אסד,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,490,דייר אל-אסד,,historical_stat_area_pending,automatic_code_match,736,477,473,4,5,0,150,232,0,1,0,0,0,0,0,0,0,0,10,1,0,6,16,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,42,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2530,K21,2530,490,דייר אל-אסד,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,490,דייר אל-אסד,,historical_stat_area_pending,automatic_code_match,652,366,364,2,3,0,117,83,0,0,0,0,0,1,0,0,0,0,3,1,0,10,16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,2,117,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2531,K21,2531,490,דייר אל-אסד,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,490,דייר אל-אסד,,historical_stat_area_pending,automatic_code_match,679,651,651,0,55,1,175,275,0,0,0,0,0,1,0,0,0,0,5,0,0,6,11,0,0,0,0,0,0,0,0,11,1,0,0,2,0,1,0,0,0,0,0,0,0,0,107,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2532,K21,2532,490,דייר אל-אסד,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,490,דייר אל-אסד,,historical_stat_area_pending,automatic_code_match,667,598,593,5,33,0,280,232,0,0,0,0,0,0,0,0,0,0,15,0,0,1,2,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2533,K21,2533,490,דייר אל-אסד,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,490,דייר אל-אסד,,historical_stat_area_pending,automatic_code_match,657,571,570,1,18,1,158,242,1,0,0,0,0,0,0,0,0,0,50,0,0,1,42,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,48,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2534,K21,2534,490,דייר אל-אסד,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,490,דייר אל-אסד,,historical_stat_area_pending,automatic_code_match,667,437,429,8,5,0,236,118,0,0,0,0,0,0,0,0,0,0,8,0,0,2,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,1,0,0,47,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2535,K21,2535,490,דייר אל-אסד,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,490,דייר אל-אסד,,historical_stat_area_pending,automatic_code_match,713,527,526,1,11,0,106,372,0,0,0,0,0,0,0,0,0,1,6,1,1,0,8,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2536,K21,2536,490,דייר אל-אסד,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,490,דייר אל-אסד,,historical_stat_area_pending,automatic_code_match,590,422,421,1,14,0,147,193,0,0,0,0,0,0,1,0,0,0,8,2,0,2,7,0,0,0,0,0,0,0,0,9,0,0,0,1,0,2,0,0,0,0,0,0,0,1,34,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:2537,K21,2537,490,דייר אל-אסד,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,490,דייר אל-אסד,,historical_stat_area_pending,automatic_code_match,679,399,397,2,9,0,154,181,0,0,0,0,0,1,0,0,0,0,3,0,1,0,5,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,3,31,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3827,K21,3827,498,טורעאן,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,750,332,328,4,0,0,68,222,0,0,0,0,0,0,0,0,0,0,10,0,0,4,9,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3828,K21,3828,498,טורעאן,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,700,429,428,1,0,0,106,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3829,K21,3829,498,טורעאן,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,605,276,273,3,2,0,100,153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3830,K21,3830,498,טורעאן,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,766,365,363,2,1,0,120,224,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3831,K21,3831,498,טורעאן,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,721,357,355,2,4,0,60,228,0,0,0,0,0,0,0,0,0,0,4,0,5,5,26,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3832,K21,3832,498,טורעאן,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,654,312,307,5,5,0,74,155,0,0,0,0,0,0,0,0,0,0,7,0,2,5,28,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3833,K21,3833,498,טורעאן,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,758,319,316,3,4,0,100,172,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,1,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3834,K21,3834,498,טורעאן,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,726,304,302,2,1,1,95,165,0,0,0,0,0,0,0,0,0,0,2,0,0,2,22,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3835,K21,3835,498,טורעאן,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,745,367,359,8,0,0,109,193,0,0,0,0,1,0,0,0,0,0,5,0,0,0,20,1,0,0,2,1,0,0,0,21,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3836,K21,3836,498,טורעאן,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,683,323,323,0,0,0,149,134,0,0,0,0,0,0,0,1,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,14,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3837,K21,3837,498,טורעאן,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,732,352,349,3,0,0,205,102,0,0,0,0,0,1,0,0,0,0,8,0,0,0,14,0,0,0,1,0,0,0,1,5,0,0,0,0,1,1,2,0,0,0,0,0,0,8,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3838,K21,3838,498,טורעאן,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,705,362,359,3,1,0,203,113,0,0,0,0,0,0,1,0,0,0,1,0,0,3,21,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3839,K21,3839,498,טורעאן,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,498,טורעאן,,historical_stat_area_pending,automatic_code_match,713,333,331,2,0,0,112,178,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3942,K21,3942,8900,טמרה,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,739,510,506,4,2,0,160,189,0,0,0,0,0,0,0,0,0,0,41,0,0,2,38,1,0,0,1,20,0,0,0,7,1,0,0,0,0,1,0,0,0,1,1,0,0,36,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3943,K21,3943,8900,טמרה,2,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,717,616,616,0,2,0,205,290,0,0,0,0,0,0,0,0,0,0,7,0,0,4,28,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,35,39,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3944,K21,3944,8900,טמרה,3,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,763,537,535,2,1,1,208,212,0,0,1,0,0,1,0,0,0,0,5,0,0,3,32,0,1,0,0,3,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,53,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3945,K21,3945,8900,טמרה,4,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,745,440,437,3,3,0,159,189,1,0,0,0,0,0,0,0,0,0,2,0,0,3,24,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,43,7,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3946,K21,3946,8900,טמרה,5,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,718,415,409,6,0,0,132,196,0,0,0,0,0,1,0,0,0,0,4,0,0,2,19,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,42,6,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3947,K21,3947,8900,טמרה,6,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,714,375,367,8,0,0,114,184,1,0,0,0,0,1,0,0,0,0,5,0,0,1,23,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,0,0,1,0,1,0,0,16,11,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3948,K21,3948,8900,טמרה,7,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,762,469,469,0,2,1,114,294,0,0,0,0,0,1,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,30,10,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3949,K21,3949,8900,טמרה,8,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,757,508,508,0,10,0,127,228,0,0,0,0,0,2,0,0,0,0,14,0,1,3,47,0,0,0,0,2,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,6,61,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3950,K21,3950,8900,טמרה,9,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,763,459,456,3,10,2,130,194,0,0,0,0,0,1,0,0,0,0,6,0,0,5,32,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,1,0,1,0,14,48,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3951,K21,3951,8900,טמרה,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,758,487,482,5,14,0,155,183,0,0,0,0,0,0,0,1,0,0,6,0,0,2,58,0,0,0,0,1,0,0,0,13,0,0,0,0,0,2,0,0,0,1,0,0,2,9,35,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3952,K21,3952,8900,טמרה,11,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,737,591,589,2,0,0,242,279,0,0,0,0,0,0,0,0,0,0,3,0,0,3,16,0,0,0,6,1,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,23,9,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3953,K21,3953,8900,טמרה,12,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,726,451,451,0,0,1,269,115,0,0,0,0,0,2,0,0,0,0,2,0,0,2,41,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3954,K21,3954,8900,טמרה,13,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,736,374,373,1,1,0,119,140,0,0,0,0,0,0,0,0,0,0,2,0,0,1,39,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,22,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3955,K21,3955,8900,טמרה,14,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,761,386,382,4,2,0,173,161,1,0,0,0,0,0,0,0,0,0,4,0,0,2,15,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,15,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3956,K21,3956,8900,טמרה,15,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,704,367,364,3,2,0,161,140,0,0,0,0,0,0,0,0,0,0,6,0,0,0,24,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,20,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3957,K21,3957,8900,טמרה,16,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,718,398,398,0,1,1,172,151,0,0,0,0,0,1,0,0,0,0,10,0,0,5,28,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,20,4,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3958,K21,3958,8900,טמרה,17,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,748,427,426,1,1,2,195,161,0,0,0,0,0,0,1,0,0,0,6,0,0,4,19,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,17,15,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3959,K21,3959,8900,טמרה,18,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,745,376,374,2,3,0,133,190,1,0,0,0,0,0,0,0,0,0,4,1,0,3,17,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,10,8,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3960,K21,3960,8900,טמרה,19,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,769,337,334,3,0,0,75,180,0,1,0,0,0,0,0,0,0,0,5,0,0,1,22,0,0,0,0,0,0,1,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,19,18,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3961,K21,3961,8900,טמרה,20,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,740,372,372,0,0,0,87,175,0,1,0,0,0,0,0,0,0,0,4,0,1,1,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K21:3962,K21,3962,8900,טמרה,21,no_direct_historical_assignment,statistical_area_pending,,,,,,,8900,טמרה,,historical_stat_area_pending,automatic_code_match,752,390,387,3,3,1,97,126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,106,11,no official ballot crosswalk row and locality is not uniquely one historical statistical area
